5795.173	668.507
4840.669	526.551
5633.262	638.218
5588.499	623.011
5181.305	552.435
4697.308	517.992
5491.866	640.884
5619.336	651.894
5633.5	645.33
5642.667	646.013
5612.524	638.476
5220.857	570.473
4656.998	525.162
5458.762	628.718
5569.331	627.849
5640.766	637.774
5507.365	641.185
5530.195	649.945
5222.068	593.852
4698.8	536.36
5539.126	659.994
5681.126	648.924
5584.076	644.364
5893.551	661.679
5656.794	637.596
5272.996	569.584
4870.083	524.157
5722.298	641.682
5871.58	660.39
5911.301	678.299
5899.75	661
5856.823	673.487
5391.738	590.912
5015.511	573.689
5897.981	680.749
6242.517	729.183
5412.554	639.846
5898.426	683.514
5098.116	600.884
5354.264	614.356
5051.813	594.737
6106.642	694.858
6180.142	702.468
6320.293	758.217
6967.442	828.278
6567.517	760.603
5865.348	657.472
5222.467	590.093
6304.21	701.14
6466.393	710.967
6442.599	709.661
6413.85	711.75
6243.153	696.777
5691.367	613.983
5391.709	589.831
4870.24	532.08
4897.57	533.28
5926.65	649.26
5954.831	638.009
6132.253	655.687
5725.371	619.479
5343.77	589.1
4980.786	538.104
5721.844	661.92
6006.815	685.478
6278.534	703.92
6195.367	690.705
5302.677	567.681
5185.49613	562.242
5977.676	675.145
6042.117	681.154
6079.826	688.683
6193.123	688.446
6228.68306	735.067
5684.89	624.238
5139.008	585.82
6039.191	710.236
6010.599	717.721
6189.972	622.324
6482.362	721.603
6364.951	735.76
5573.143	663.16
5261.491	605.625
6293.755	720.299
6439.651	738.753
6339.024	726.886
6404.288	737.666
6379.082	728.418
5945.226	658.506
5394.157	598.427
6518.146	756.257
6388.308	758.206
6677.804	765.08
6568.366	757.512
6347.213	729.88
5786.495	631.586
5410.005	579.866
6716.73	759.854
6839.646	788.104
6807.36	768.629
6664.346	768.866
6636.97918	746.901
6299.132	670.855
5717.784	633.248
6659.803	748.006
6538.723	735.505
7169.582	802.858
7050.672	798.326
7003.827	796.165
6243.357	659.165
5681.609	604.076
6794.175	745.165
7496.871	768.537
7826.488	862.386
7794.47	883.999
7506.881	842.178
6660.353	714.119
5985.173	635.469
7017.69769	785.443
7051.766	795.46
6912.976	764.256
6784.44	759.048
6713.09	729.905
6485.466	672.244
6129.337	646.003
7346.093	783.653
7461.752	812.872
7530.13323	823.34
7419.51642	777.739
7054.61	750.84
6776.36238	692.81
6026.102	630.665
7089.755	748.67
6983.219	744.731
7064.99593	790.8
6704.73207	753.972
7008.528	760.394
6580.682	731.826
5807.307	621.501
6715.969	736.479
