980371	127140	178389
990638	126714	180650
996354	131179	185499
1002209	130059	188051
997942	129974	187202
996468	130983	187023
1000421	131319	187452
1004204	131884	189396
1010028	132444	191914
1015367	136321	196162
1020941	136742	199087
1022448	137046	202183
1020140	139394	200875
1020762	137623	200102
1022349	137995	200722
1027293	138224	201883
1024294	139038	205631
1024999	140066	205754
1021848	139284	203712
1021267	139911	202480
1023440	140213	202278
1027733	140518	203631
1033787	141050	207051
1032712	142323	208492
1034282	143138	207475
1031029	142962	204223
1028303	144823	203393
1030576	143596	203547
1033362	145995	203857
1038483	145014	205933
1038860	145626	210871
1041857	147017	212374
1042968	146960	211871
1041566	147782	211838
1043213	149079	212704
1049381	152403	216225
1054647	153957	217813
1055126	154076	221965
1055884	153525	220210
1053207	150012	214862
1049164	150274	213111
1047796	148244	211759
1047528	149730	212728
1054463	149343	214149
1056347	150801	220320
1063251	151924	220077
1069611	152726	219027
1070520	153506	219722
1076253	154301	221413
1082446	154959	223077
1089999	156296	226808
1091997	157354	232049
1097651	157669	231426
1099579	157977	228758
1100385	159561	229291
1103259	158076	229505
1106140	158847	231164
1112472	159216	232421
1113503	160581	239288
1118511	161437	237097
1123468	161894	235506
1127293	162499	236523
1131937	162983	237083
1137510	164317	238820
1143731	165409	242538
1143256	167799	247158
1151695	168789	246267
1152944	169532	244683
1155551	172264	245235
1155728	170724	245781
1160696	172469	246881
1162306	171489	247256
1158767	173351	252780
1162466	173866	250933
1166297	175714	251578
1171938	177982	254537
1178455	180125	257890
1187745	182404	262165
1192293	185388	266266
1189136	185894	272313
1191483	186521	272265
1191574	186855	272327
1193161	189786	273269
1193195	188666	273075
1196410	189725	275273
1193474	187806	273035
1185977	187624	276542
1183270	187291	274383
1180056	186586	273129
1180680	186592	271745
1179709	186653	271655
1181774	186737	272914
1180907	185501	273713
1172889	184278	277207
1168958	183303	271683
1160100	182845	266014
1155813	181144	262421
1148736	177352	259223
1141813	174713	256280
1137835	171566	252596
1123139	166951	252996
1109945	164191	245333
1095839	160282	238305
1085106	155090	231349
1075493	152181	226400
1071762	150441	225676
1072717	148849	224788
1067064	147899	228935
1065116	147350	226282
1061104	146563	222005
1060712	147485	221459
1061196	145929	219547
1062811	145869	219188
1063301	143717	218535
1058068	143825	221544
1056279	143180	217870
1051875	141455	210700
1049491	140124	209507
1049427	140360	207336
1052359	138617	207165
1053611	138524	209008
1046959	137958	211853
1044740	137760	209598
1040873	135994	203071
1038870	136782	201485
1036675	135788	199901
1037317	135031	198792
1037728	135188	198433
1030916	133548	201959
1023971	132113	197773
1014678	129212	189042
1007935	127868	185536
1006670	127327	183320
997871	126441	180893
998586	124901	180820
991062	124052	180980
989329	121887	176415
984665	120597	171486
984400	120744	169092
982928	119110	168158
982484	119832	165795
986029	118232	165324
980974	116810	165726
979470	116687	165585
974113	115306	162919
970490	112832	160915
965025	111837	157201
963745	110838	155854
966942	110348	155738
959893	110032	154729
958115	110206	151654
952747	108188	149141
950015	109414	148579
949358	107925	148062
948556	109249	147883
950924	108369	147179
942728	106858	147167
933639	106616	142934
920036	104864	141178
910115	102920	138544
901166	102859	137957
888558	101461	135402
878635	100362	134849
860802	93122	128559
825186	89513	123153
803527	86313	117694
797413	87576	115831
797394	86006	115981
792847	86376	115491
791268	85122	114976
786419	84795	114008
781755	85169	113714
777240	84040	113038
775806	84573	113233
773959	84170	112892
773327	83980	112706
772759	83777	112437
770554	83372	112014
768207	83288	111924
765728	83402	111761
765057	83561	112371
763993	83617	112811
763768	84006	112607
761864	83470	112322
760533	83033	111739
760294	82893	111643
756047	82983	111204
755768	83269	111443
755511	83479	111392
755880	83479	111380
753979	83978	111282
753020	83188	111072
752467	83157	111199
748923	83077	110947
747805	83387	111158
747532	83504	111036
746018	83422	110662
744277	82885	110188
740307	82609	109163
738192	82391	109381
734294	82212	109275
734318	82039	109390
735435	81915	109296
735440	81942	109364
737631	82239	109720
738157	81999	109636
738749	81982	109707
738349	81997	109840
739091	82149	110205
739055	82264	110147
737930	82111	109832
737177	81864	109448
736966	81513	108735
735747	80958	108239
735300	80522	107931
737685	80691	107671
734596	80372	107318
732707	80362	106546
730309	80243	106054
731193	80358	105912
732672	80269	106115
735350	80165	106509
740646	80258	107203
744948	80447	107899
749121	80450	108474
751616	80525	109135
754184	81023	110103
751809	81062	109954
748752	81058	109192
751624	81344	109050
748476	81702	108870
748069	81860	109006
748383	81916	109442
748785	81905	109873
749710	81878	110714
748151	82034	111423
749327	82000	112336
750523	82181	112822
751225	82131	113498
751884	82018	113673
753691	81491	113567
754727	81324	113805
754491	81403	113849
755088	82163	114347
755321	82914	114360
753809	83053	114547
753079	82945	114623
755631	82773	114619
757705	82864	114970
760023	83044	115226
761944	83332	115791
762440	83453	116026
763526	83505	116148
764874	83365	116195
768046	83109	116224
769777	83184	116378
769407	83514	116364
770252	84080	117064
772024	84261	117386
775157	84239	117732
777345	84097	117691
781186	83903	117751
786027	83972	117853
788520	83987	117970
789417	84270	118634
790282	84405	118949
790444	84473	119307
790897	84301	119582
793055	84269	119941
794280	84240	120000
792974	84289	119768
794243	84457	120151
795562	84729	120535
796091	84913	120667
796723	85011	120567
798726	85068	120470
798578	85166	120619
797743	85100	120591
797893	85321	120888
797966	85305	120982
796810	85152	120861
796142	84926	120528
794369	84399	119832
792233	84074	119464
788274	84020	119067
788596	84433	119335
794491	84802	120005
799170	85396	120969
800927	85522	121449
804326	85604	121710
808208	85664	121932
808285	85714	122261
809532	86121	122922
811051	86304	123264
811986	86384	123670
814948	86290	123626
816112	86182	123564
819119	86203	123773
819239	86246	123708
821073	86629	124345
821080	86864	124736
822994	87087	125155
825979	87419	125527
829722	87584	126360
839391	88896	127780
845349	89388	129083
851225	89751	130098
855354	90167	131181
858045	90316	132701
865316	91015	134987
869662	91735	136663
868032	92341	136543
863932	89778	132853
859909	88728	130279
858754	88490	129060
855804	88240	129126
858301	88031	129237
855326	88183	130051
853906	88431	130787
850057	88682	130938
850966	90473	131062
849719	89075	131303
850379	89339	131180
855954	89164	131109
855178	89051	131538
854179	89116	131709
850833	88987	132094
850680	89377	132662
851718	89583	132965
852853	89578	133318
856730	89696	133731
858357	89726	133946
863785	90097	134466
862348	90395	134885
860093	92205	135374
860575	90991	135569
863400	91125	137496
872559	91619	136230
871729	91321	136852
875925	91525	138038
874669	91944	139911
875692	92204	140288
873929	93237	140315
878329	92781	141527
882367	93116	141648
884075	93605	144501
891132	95109	148656
899089	99311	154234
904985	102439	154983
912752	102368	154796
923961	104752	157779
936120	106342	161125
937949	113825	164479
948252	116320	169437
942479	116332	168348
940171	119443	167600
943448	117769	167887
950340	118642	169315
959120	119578	171565
966153	122405	176690
984960	123920	181899
991032	124994	182366
990265	124835	181424
992062	124452	180344
1000559	126331	181020
1004494	126276	183087
1005416	127575	187406
1012244	128131	188279
1013398	129314	188969
1012776	130799	190205
1017894	129530	188524
1024725	130559	190081
1026506	131833	191536
1020119	132537	195076
1024306	133989	196096
1020227	133105	196571
1017725	133457	196048
1019530	133560	195898
1024738	134027	196883
1028184	134825	199655
1027959	135543	205855
1029484	136689	206484
1028177	137465	205334
1030981	139426	205809
1034381	137943	203192
1044650	138187	205275
1050388	139154	206891
1049331	139728	210056
1052570	140584	211880
1052534	140688	210244
1053845	141598	209633
1058158	141495	209590
1062120	143046	210613
1066011	143198	213847
1064725	143917	219023
1070161	144805	220127
1071076	144513	218270
1073393	144948	219914
1073683	146205	218890
1079349	148233	220913
1083600	154081	226585
1083989	154271	230765
1086619	154215	230882
1086727	151079	228613
1085961	151156	226153
1086078	149352	225657
1090432	150713	225336
1091362	149699	227186
1089872	150845	232334
1095340	151967	231549
1093061	151521	231016
1098185	152307	232776
1101600	153058	232370
1109497	154015	234025
1113904	156611	237978
1114726	156498	241639
1121848	157091	242135
1125567	157357	239982
1129212	158445	239531
1130831	157178	240709
1139166	157351	241052
1143310	157745	244048
1143944	158590	247818
1150816	159538	247711
1153564	160251	247894
1159682	160924	249453
1162793	161580	248128
1172833	163136	250245
1173831	164453	253822
1173720	166624	258311
1179500	167990	260180
1182361	168416	261671
1184004	171261	260612
1184454	169735	260063
1189225	171756	260051
1191607	170763	262905
1186413	173352	266479
1190055	174693	266832
1191538	174767	264573
1199087	178338	267022
1207484	180275	268890
1216436	183698	272340
1218895	186953	277084
1215822	187734	280152
1217341	188469	281298
1219560	189477	282770
1221473	193380	284278
1221672	193289	287275
1224906	194427	289330
1222333	193257	290695
1214527	192437	293349
1211926	192772	292579
1206505	191954	291782
1205550	190935	289862
1202922	190893	287241
1206216	190665	286001
1204163	191452	287383
1193072	189098	286438
1186326	188093	282873
1179205	185682	278903
1175175	185068	274783
1167942	181987	271414
1165366	179681	266929
1160535	177272	266897
1148569	173148	266364
1140151	170332	259526
1128763	167388	250980
1121314	162534	244650
1115249	159321	236653
1106146	156043	232304
1104178	155500	233288
1098487	153847	233589
1096011	152929	232962
1094242	152158	229961
1093802	152608	228588
1093109	150663	227389
1097203	150937	227287
1101001	148237	227511
1090911	147176	229860
1088412	146587	223999
1082324	144087	218939
1082536	142603	217294
1081117	141869	214386
1086938	140958	212761
1085009	142171	214685
1080041	140891	216983
1079497	139963	214294
1074228	138262	210933
1073925	139812	209074
1072073	137754	208333
1073540	137585	209742
1073562	137542	211211
1067102	136538	210913
1062629	135131	206955
1054475	133134	200526
1049402	131691	198800
1041749	130836	194859
1042679	129897	194200
1042244	128757	193600
1034977	126462	194911
1031062	124898	189771
1028025	123517	183360
1029229	122280	179706
1026224	121976	177864
1029873	124559	174512
1033034	121128	174695
1023700	118552	173466
1016400	118046	167967
1009810	115755	165395
1004159	115695	165763
998570	114321	161992
995950	113202	161479
993528	112862	159185
982250	110639	158057
976750	110169	154654
972502	107659	152618
968993	108122	151799
968422	107406	151250
971197	108885	151013
969129	107262	150653
960956	107920	150408
954851	107086	147021
943583	105197	145261
937528	105061	145962
928871	104876	143088
917006	103439	140799
905858	103198	139749
885599	95706	137244
860023	93247	130089
843179	92615	125301
831068	91461	122108
825370	89171	121388
826695	89265	121365
822823	88574	120388
815179	88092	119366
809748	87720	118827
805554	88466	118654
803046	87498	118913
801975	87304	118711
804843	87335	118535
798988	86969	118140
797777	86705	117617
796450	86559	117510
794149	86516	117420
792938	86706	117816
792774	86699	117729
794352	86581	117506
789962	86517	117217
789037	86344	116736
786750	86382	116398
784707	86405	116451
785113	86522	116666
783965	86547	116766
785672	86495	116548
782057	86337	116392
780376	86088	115933
780813	86177	115889
777657	86043	115947
777398	86246	116090
776389	86175	116096
775655	86090	116044
774474	85835	115605
771574	85373	115071
769014	85208	114769
766084	85092	114975
764405	85123	114994
763325	85175	115261
762108	85200	115461
763330	85300	115558
764028	85208	115170
764565	85148	114476
765327	84858	114662
766178	85128	114937
766790	85151	115007
766787	85090	114845
765770	84858	114438
765589	84309	113816
764452	83998	113246
763006	83719	113013
761811	83754	112967
761447	83405	112463
759390	83193	111853
756332	82904	111339
754786	82805	110187
757456	82862	110080
756823	82729	110192
760222	82610	110490
763828	82617	111062
767528	82725	111695
769301	82736	112409
771653	82856	113248
772769	82962	113947
771933	82920	113223
771576	83107	112739
772161	83395	112684
772649	83770	112804
772110	84054	112657
771509	84242	113171
772433	84150	114049
772029	84354	114909
772734	84488	116328
773929	84779	117441
774427	84823	118119
776789	84535	118294
775685	84041	118151
776567	83773	118325
777015	83853	118916
778137	84092	119477
779274	84805	119989
779426	85246	120052
776762	85357	120182
776423	85416	120166
778652	85456	120274
780980	85388	120299
783193	85661	120743
784061	85798	120863
784796	85691	120963
786111	85673	121094
789300	85419	120822
791844	85489	121125
791323	85629	121474
792112	86052	121901
793682	86068	122736
795990	86217	123497
797664	87228	123639
799745	86020	123508
801681	86015	123826
801912	85988	123835
803388	86292	124582
804674	86561	125069
806602	86601	124972
807164	86690	125092
808276	86523	125339
